fish_stock,capture,income,nb_trawlers
0.0,0.0,0.0,4
21129.709529160456,40.0,0.0,4
20440.98995107177,46.16172050707083,120.0,4
20014.008612541988,37.69172460922335,270.80860253535417,4
19728.942912277125,0.0,379.26722558147094,4
19576.23439353726,0.0,299.26722558147094,4
19485.49240287982,0.0,219.26722558147094,4
19444.817922411647,0.0,139.26722558147094,4
19416.711961465833,0.0,59.26722558147094,4
19394.30164339154,0.0,-20.73277441852906,4
19398.785196071985,0.0,-100.73277441852906,4
19421.395427860516,20.0,-180.73277441852906,4
19420.561938265615,40.0,-160.73277441852906,4
19426.254723997274,40.0,-40.73277441852906,4
19446.86638185474,40.0,79.26722558147094,4
19476.722218988532,26.46855950980377,199.26722558147094,4
19518.611853906998,0.0,251.6100231304898,4
19617.48167758105,0.0,171.6100231304898,4
19727.08604043418,20.0,91.6100231304898,4
19830.631733402024,40.0,111.6100231304898,4
19908.641141090346,38.25995191651972,231.6100231304898,4
19992.449313375393,40.0,342.90978271308836,4
20060.529435111766,60.0,462.90978271308836,4
20084.360952490133,60.0,682.9097827130884,4
20167.24381970629,51.868216091546664,902.9097827130884,4
20262.00733707345,40.0,1082.2508631708217,4
20350.578541488805,40.0,1202.2508631708217,4
20442.358774627577,40.0,1322.2508631708217,4
20529.699178800507,40.0,1442.2508631708217,4
20611.7948257198,40.0,1562.2508631708217,4
20697.047303284493,40.0,1682.2508631708217,4
20775.744198468117,16.019823859547923,1802.2508631708217,4
20880.532609369202,0.0,1802.3499824685614,4
21006.251477854676,20.0,1722.3499824685614,4
21117.03192497032,60.0,1742.3499824685614,4
21178.638609154183,60.0,1962.3499824685614,4
21239.995901641465,60.0,2182.3499824685614,4
21293.01161079875,80.0,2402.3499824685614,4
21310.50378906115,80.0,2722.3499824685614,4
21334.585643596845,76.6699636868866,3042.3499824685614,4
21372.888925804295,80.0,3345.6998009029944,4
21421.59501980133,72.65641746186216,3665.6998009029944,4
21466.688153740615,29.127528198508294,3948.9818882123054,4
21524.583100712585,40.0,4014.619529204847,4
21562.274753466907,20.0,4134.619529204847,4
21589.668522403237,21.76327211569107,4154.619529204847,4
21604.32446407599,40.0,4183.435889783303,4
21600.340352714367,49.90091548021956,4303.435889783303,4
21603.479295095534,60.0,4472.9404671844,4
21610.559855106447,40.0,4692.9404671844,4
21628.54714146691,51.80941063316267,4812.9404671844,4
21631.909155458954,48.59641657965269,4991.987520350213,4
21635.625418721032,40.0,5154.969603248477,4
21614.329352621633,20.0,5274.969603248477,4
21585.41765410208,20.0,5294.969603248477,4
21564.497090173496,40.0,5314.969603248477,4
21548.14586271864,40.0,5434.969603248477,4
21550.166078766866,29.55873739911177,5554.969603248477,4
21543.840880154446,40.0,5622.763290244036,4
21519.10025461657,40.0,5742.763290244036,4
21506.694984460337,60.0,5862.763290244036,4
21513.267077235734,60.0,6082.763290244036,4
21512.59364740586,51.961395719639434,6302.763290244036,4
21512.236058256956,60.0,6482.570268842233,4
21483.212637219538,46.537567593139656,6702.570268842233,4
21479.711450349852,60.0,6855.258106807932,4
21471.070170761486,66.52634097277141,7075.258106807932,4
21473.51742396969,65.85832003453211,7327.889811671788,4
21444.219898326104,23.965788705904583,7577.181411844449,4
21456.407488641213,20.0,7617.010355373972,4
21494.44145587952,20.0,7637.010355373972,4
21563.026479719985,40.0,7657.010355373972,4
21622.27930160827,59.585908248971094,7777.010355373972,4
21672.604922125654,40.0,7994.939896618827,4
21730.60910548793,28.59451478363762,8114.939896618827,4
21784.818403123507,40.0,8177.912470537015,4
21825.58919182518,60.0,8297.912470537016,4
21850.536829657656,60.0,8517.912470537016,4
21880.689048079388,60.0,8737.912470537016,4
21915.560120599737,40.0,8957.912470537016,4
21923.399999418558,40.0,9077.912470537016,4
21923.234315571346,37.361651657187245,9197.912470537016,4
21957.799246746585,27.638502040966593,9304.720728822953,4
22007.231383994906,40.0,9362.913239027786,4
22035.265418397583,40.0,9482.913239027786,4
22063.963710040633,40.0,9602.913239027786,4
22081.79211387588,40.0,9722.913239027786,4
22098.60921240395,40.0,9842.913239027786,4
22131.85483545318,31.534338083728816,9962.913239027786,4
22169.746422713477,40.0,10040.58492944643,4
22213.137002521522,40.0,10160.58492944643,4
22275.018857242496,40.0,10280.58492944643,4
22324.04342027218,31.947184118797107,10400.58492944643,4
22359.11254784844,20.0,10480.320850040414,4
22432.63253494717,20.0,10500.320850040414,4
22474.706609410925,20.0,10520.320850040414,4
22527.121185359083,20.0,10540.320850040414,4
22547.22019129318,40.0,10560.320850040414,4
22545.47172266675,24.522371128336623,10680.320850040414,4
22542.80928931018,40.0,10722.932705682097,4
22537.420505142585,20.0,10842.932705682097,4
22571.967930111674,29.72802701921087,10862.932705682097,4
22621.134564367265,20.0,10931.572840778152,4
22604.135157179815,20.0,10951.572840778152,4
22593.693559687636,0.0,10971.572840778152,4
22600.940079880405,20.0,10891.572840778152,4
22590.127025303573,20.0,10911.572840778152,4
22587.482677568027,20.0,10931.572840778152,4
22607.482718227882,20.0,10951.572840778152,4
22644.683952091993,20.0,10971.572840778152,4
22664.44093817174,20.0,10991.572840778152,4
22696.416240470095,10.37511942611643,11011.572840778152,4
22758.393723779263,20.0,10983.448437908733,4
22790.059270253932,20.0,11003.448437908733,4
22821.29205022588,20.0,11023.448437908733,4
22855.872476168002,11.673291046570638,11043.448437908733,4
22896.736113733936,20.0,11021.814893141587,4
22935.57074958529,20.0,11041.814893141587,4
22966.317318258665,20.0,11061.814893141587,4
22974.220580944122,20.0,11081.814893141587,4
23005.133257626672,32.75205327813553,11101.814893141587,4
23018.38596365639,60.0,11185.575159532265,4
22972.540420646328,80.0,11405.575159532265,4
22920.06291034609,80.0,11725.575159532265,4
22877.275597818152,80.0,12045.575159532265,4
22803.648246741057,80.0,12365.575159532265,4
22759.84447206551,55.346476085490096,12685.575159532265,4
22752.791278602668,49.44476474106529,12882.307539959716,4
22726.72076448814,58.3192468203696,13049.531363665043,4
22696.85370260724,38.98801888358608,13261.12759776689,4
22701.478530993038,40.0,13376.06769218482,4
22733.222318308126,40.0,13496.06769218482,4
22766.21599327796,20.0,13616.06769218482,4
22819.986774002326,20.0,13636.06769218482,4
22877.671654764297,20.0,13656.06769218482,4
22961.5754183682,10.37709259298532,13676.06769218482,4
23061.33332816691,20.0,13647.953155149748,4
23154.071216219905,60.0,13667.953155149748,4
23210.473742218837,80.0,13887.953155149748,4
23259.479022615742,80.0,14207.953155149748,4
23297.86228469479,60.0,14527.953155149748,4
23361.532971524135,55.291523200107676,14747.953155149748,4
23431.029916751435,60.0,14944.410771150286,4
23472.134407180485,60.0,15164.410771150286,4
23480.215250600006,60.0,15384.410771150286,4
23503.185764852667,53.02576617754822,15604.410771150286,4
23544.852450984425,53.77856332815591,15789.539602038027,4
23558.353465199467,33.35208919939471,15978.432418678807,4
23563.147672404793,26.496315893353874,16065.19286467578,4
23575.851257757564,40.0,16117.67444414255,4
23592.37913102803,40.0,16237.67444414255,4
23621.180404213243,29.491289784366533,16357.67444414255,4
23663.31931157214,40.0,16425.130893064383,4
23661.601302514944,40.0,16545.130893064383,4
23645.90901383124,40.0,16665.130893064383,4
23631.04236438749,40.0,16785.130893064383,4
23616.2752544252,40.0,16905.130893064383,4
23590.415692169503,40.0,17025.130893064383,4
23577.95875286975,31.56392565748797,17145.130893064383,4
23592.73588375681,11.209349402366545,17222.950521351824,4
23634.007471041336,20.0,17198.997268363655,4
23664.03698784615,3.5360901926072756,17218.997268363655,4
23690.9749732952,0.0,17156.67771932669,4
23738.3892965069,0.0,17076.67771932669,4
23770.224938211733,20.0,16996.67771932669,4
23769.046509787375,20.0,17016.67771932669,4
23725.129279199005,20.0,17036.67771932669,4
23687.18876959781,20.0,17056.67771932669,4
23679.414584118276,18.618637217313758,17076.67771932669,4
23702.72025739346,20.0,17089.770905413257,4
23718.742405987283,40.0,17109.770905413257,4
23709.42712583197,40.0,17229.770905413257,4
23709.775926261354,40.0,17349.770905413257,4
23707.299894699463,40.0,17469.770905413257,4
23715.172602433937,39.14037057663016,17589.770905413257,4
23727.405268154587,40.0,17705.472758296408,4
23731.802867972412,60.0,17825.472758296408,4
23703.944269912343,59.347314478718374,18045.472758296408,4
23653.5726248076,60.0,18262.20933069,4
23621.860411681206,60.0,18482.20933069,4
23584.37746408312,43.02978347559911,18702.20933069,4
23576.265925106236,41.642285094046215,18837.358248067994,4
23590.553825839906,60.0,18965.569673538226,4
23549.230870853626,60.0,19185.569673538226,4
23523.54742422342,60.0,19405.569673538226,4
23512.7125299309,56.69003468908596,19625.569673538226,4
23494.77218179431,40.0,19829.019846983658,4
23509.27531468144,40.0,19949.019846983658,4
23469.317485031774,40.0,20069.019846983658,4
23412.135117823225,31.312903644670588,20189.019846983658,4
23360.085970882326,60.0,20265.58436520701,4
23313.87602210145,60.0,20485.58436520701,4
23292.56643929504,47.23452095376846,20705.58436520701,4
23280.042369076873,20.0,20861.756969975853,4
23280.159170548894,20.0,20881.756969975853,4
23281.726113709883,20.0,20901.756969975853,4
23310.336132076533,20.0,20921.756969975853,4
23312.11295666582,40.0,20941.756969975853,4
23276.279960494405,40.0,21061.756969975853,4
23253.915472504043,40.0,21181.756969975853,4
23257.93958139879,51.08307121005004,21301.756969975853,4
23223.616862671577,44.43057014336364,21477.172326026102,4
23209.516838379073,40.0,21619.32517674292,4
23228.131360561176,40.0,21739.32517674292,4
23252.595798096063,33.601130404880024,21859.32517674292,4
23276.68404677359,32.52689190214016,21947.33082876732,4
23272.636670408705,37.472692187919506,22029.96528827802,4
23247.892982712423,40.0,22137.328749217617,4
23212.47064087461,40.0,22257.328749217617,4
23228.815189133853,60.0,22377.328749217617,4
23241.822558433614,77.9207430938831,22597.328749217617,4
23257.37232231505,74.21834587904775,22906.932464687034,4
23269.138184144405,80.0,23198.02419408227,4
23292.08765975796,78.59673350813318,23518.02419408227,4
23288.832392778404,67.74707123134966,23831.007861622937,4
23297.822492922944,62.90652980292466,24089.743217779684,4
23309.205618916698,80.0,24324.275866794305,4
23265.40903722051,80.0,24644.275866794305,4
23235.16047763799,71.5287000158641,24964.275866794305,4
23215.387528976506,60.0,25241.919366873626,4
23197.838178278966,55.10527578724247,25461.919366873626,4
23134.993567391863,30.945726788988225,25657.445745809837,4
23073.316134827073,20.0,25732.17437975478,4
23050.255168391763,20.0,25752.17437975478,4
23075.3706347494,20.0,25772.17437975478,4
23100.26135167687,20.0,25792.17437975478,4
23082.74041564539,20.0,25812.17437975478,4
23101.835450673036,20.0,25832.17437975478,4
23134.482378434768,20.0,25852.17437975478,4
23204.573858304015,20.0,25872.17437975478,4
23294.475320596397,20.0,25892.17437975478,4
23381.150672405955,20.0,25912.17437975478,4
23464.06736186465,20.0,25932.17437975478,4
23556.102711806303,20.0,25952.17437975478,4
23647.893663024806,20.0,25972.17437975478,4
23754.908779267214,32.98262309436403,25992.17437975478,4
23799.422113725977,40.0,26077.0874952266,4
23846.167070589123,60.0,26197.0874952266,4
23872.253818015568,60.0,26417.0874952266,4
23917.436922431298,41.014361072382776,26637.0874952266,4
23960.157968717882,2.5356414033449894,26762.15930058851,4
24009.72261293992,0.0,26694.837507605236,4
24102.3617865613,20.0,26614.837507605236,4
24169.496918935427,40.0,26634.837507605236,4
24229.484990008175,40.0,26754.837507605236,4
24295.180543132006,60.0,26874.837507605236,4
24311.60098656611,80.0,27094.837507605236,4
24269.133160338322,80.0,27414.837507605236,4
24220.712146797632,76.65170358346474,27734.837507605236,4
24184.46307184027,44.80537926223701,28038.09602552256,4
24194.011416594247,53.44896689650177,28182.122921833743,4
24178.781564063218,24.274060746735163,28369.367756316253,4
24187.2951556066,40.0,28410.738060049927,4
24171.890832827266,28.53748059432409,28530.738060049927,4
24148.663165933707,40.0,28593.425463021547,4
24121.86478568843,40.0,28713.425463021547,4
24126.792494333065,57.7123046009978,28833.425463021547,4
24102.264462483032,60.0,29041.986986026535,4
24091.9845803827,78.53665376886273,29261.986986026535,4
24016.500833984497,63.81247397038264,29574.67025487085,4
23965.436869227273,80.0,29813.73262472276,4
23908.3145413546,77.06090601413749,30133.73262472276,4
23838.22230742864,80.0,30439.03715479345,4
23787.3716400686,60.0,30759.03715479345,4
23794.553904261473,60.0,30979.03715479345,4
23796.720218669223,60.0,31199.03715479345,4
23804.078608028376,60.0,31419.03715479345,4
23772.49542854451,44.60641318175278,31639.03715479345,4
23782.561051562934,50.83545904543155,31782.06922070221,4
23764.672368499654,39.85711434677746,31956.246515929368,4
23759.048661514575,0.0,32075.532087663254,4
23808.380958577724,0.0,31995.532087663254,4
23832.916875511244,20.0,31915.532087663254,4
23837.652570042905,20.0,31935.532087663254,4
23856.370968691488,40.0,31955.532087663254,4
23868.21262615851,40.0,32075.532087663254,4
23893.38147381205,38.1906337788749,32195.532087663254,4
23921.105935095384,25.504607800543823,32306.48525655763,4
23929.196479571332,20.0,32354.00829556035,4
23961.152312650414,22.8669934025435,32374.00829556035,4
23963.727032397244,40.0,32408.343262573067,4
23925.42020685958,40.0,32528.343262573067,4
23909.62090909207,40.0,32648.343262573067,4
23922.74852969726,40.0,32768.343262573064,4
23942.513405551996,40.0,32888.343262573064,4
23934.796702124793,40.0,33008.343262573064,4
23918.074652852756,33.84242282821129,33128.343262573064,4
23908.909053397012,20.0,33217.55537671412,4
23930.963632427127,40.0,33237.55537671412,4
23935.589850874752,28.23736352383883,33357.55537671412,4
23948.354989388255,20.0,33418.74219433331,4
23973.662387654134,20.0,33438.74219433331,4
23964.05143200147,39.75514664126939,33458.74219433331,4
23966.63033891994,20.0,33577.51792753966,4
23973.793362261407,20.0,33597.51792753966,4
23970.41857559542,40.0,33617.51792753966,4
23930.608387676006,36.992183497288195,33737.51792753966,4
23861.868247720624,20.0,33842.4788450261,4
23798.549395293263,15.760873581475117,33862.4788450261,4
23731.431378543093,40.0,33861.28321293347,4
23662.586504851242,73.37447350601644,33981.28321293347,4
23578.690194478186,75.89693063118209,34268.15558046355,4
23506.577064744393,80.0,34567.64023361946,4
23453.256603791706,60.0,34887.64023361946,4
23430.035390343797,60.0,35107.64023361946,4
23401.448716312625,60.0,35327.64023361946,4
23385.200905201546,50.959970439512055,35547.64023361946,4
23337.644444333146,25.207925114050806,35722.44008581702,4
23317.945498855588,20.0,35768.47971138727,4
23343.469670213803,4.598505027584747,35788.47971138727,4
23395.306032326716,20.0,35731.472236525195,4
23426.970422984217,40.0,35751.472236525195,4
23423.514624612937,40.0,35871.472236525195,4
23432.16009891414,40.0,35991.472236525195,4
23448.89876831259,21.961175053018206,36111.472236525195,4
23481.72600720493,37.30233100336829,36141.278111790285,4
23499.8421517522,32.825599281214224,36247.789766807124,4
23491.509251217496,40.0,36331.9177632132,4
23493.899051677763,59.06750996597969,36451.9177632132,4
23437.30679522448,60.0,36667.2553130431,4
23379.80107669653,60.0,36887.2553130431,4
23323.021205603065,40.0,37107.2553130431,4
23325.355583594737,45.147359066926484,37227.2553130431,4
23356.752269676505,40.0,37372.99210837773,4
23398.787310970445,40.0,37492.99210837773,4
23442.4105671632,40.0,37612.99210837773,4
23496.921654805625,59.223719845606134,37732.99210837773,4
23531.13807569252,60.0,37949.11070760576,4
23552.08210722134,60.0,38169.11070760576,4
23559.332700869993,47.785248398448175,38389.11070760576,4
23565.3084557508,40.0,38548.036949598,4
23588.52190264412,40.0,38668.036949598,4
23575.062774350765,40.0,38788.036949598,4
23522.888823700843,20.889351834693134,38908.036949598,4
23488.92465952037,39.215129642935956,38932.48370877146,4
23410.104054225776,40.03712876834956,39048.559356986145,4
23322.306670314723,40.0,39168.74500082789,4
23254.30614964699,40.0,39288.74500082789,4
23162.407866641814,40.0,39408.74500082789,4
23040.38096764589,32.20555965351381,39528.74500082789,4
22918.28337692197,60.0,39609.77279909546,4
22773.66114273094,60.0,39829.77279909546,4
22652.85844640732,54.23534532622702,40049.77279909546,4
22584.377934669043,40.0,40240.949525726595,4
22506.41340503358,40.0,40360.949525726595,4
22462.34812243904,40.0,40480.949525726595,4
22443.043024141465,40.0,40600.949525726595,4
22482.527540844505,36.963672250774685,40720.949525726595,4
22530.039996617223,40.0,40825.767886980466,4
22550.09138792067,36.550608701466004,40945.767886980466,4
22583.001770896226,40.0,41048.52093048779,4
22636.792918098072,40.0,41168.52093048779,4
22698.40571712295,56.02883509237826,41288.52093048779,4
22749.976462955605,60.0,41488.66510594969,4
22786.636419858813,60.0,41708.66510594969,4
22815.826708789056,60.0,41928.66510594969,4
22839.24461121962,40.0,42148.66510594969,4
22879.395945578693,29.123460665761737,42268.66510594969,4
22953.872774478765,42.15860552686849,42334.282409278494,4
23035.761162474922,60.0,42465.07543691283,4
23116.965008600124,60.0,42685.07543691283,4
23166.20593737197,60.0,42905.07543691283,4
23199.77740990557,60.0,43125.07543691283,4
23238.51912720585,30.818061348872675,43345.07543691283,4
23299.257305270025,40.0,43419.1657436572,4
23348.53501994572,40.0,43539.1657436572,4
23392.97465849003,40.0,43659.1657436572,4
23436.7486087792,40.0,43779.1657436572,4
23486.133752719106,33.150029438995475,43899.1657436572,4
23535.993304296935,40.0,43984.91589085218,4
23563.451043704248,40.0,44104.91589085218,4
23580.39502422257,40.0,44224.91589085218,4
23592.601932705133,40.0,44344.91589085218,4
23607.78692704613,31.290683984892937,44464.91589085218,4
23613.92011978809,40.0,44541.369310776645,4
23607.465235591153,40.0,44661.369310776645,4
23627.205699687816,40.0,44781.369310776645,4
23644.129524770196,40.0,44901.369310776645,4
23660.829392497813,40.0,45021.369310776645,4
23707.824030282307,40.0,45141.369310776645,4
23779.52475948157,39.29839485118933,45261.369310776645,4
23849.72588153648,40.0,45377.86128503259,4
23883.519540377423,40.0,45497.86128503259,4
23929.46196891849,43.31669107696722,45617.86128503259,4
23998.509051503046,56.40387341650603,45754.44474041742,4
23992.100215527957,60.0,45956.46410749995,4
23976.51947845233,60.0,46176.46410749995,4
23979.99466133307,60.0,46396.46410749995,4
24001.863242490803,80.0,46616.46410749995,4
24013.72516851101,74.09535304756517,46936.46410749995,4
24040.811371817177,61.40014582649325,47226.94087273778,4
24061.25104417895,60.0,47453.94160187025,4
24079.33257125501,60.0,47673.94160187025,4
24099.19900722198,43.95440450920412,47893.94160187025,4
24141.614182540794,46.470408610884014,48033.71362441627,4
24169.663000572236,16.327511206544674,48186.06566747069,4
24225.68371102933,40.0,48187.70322350341,4
24254.68217140838,40.0,48307.70322350341,4
24264.03974615717,20.0,48427.70322350341,4
24251.694382618334,20.0,48447.70322350341,4
24248.95262523616,20.0,48467.70322350341,4
24215.353048020726,20.0,48487.70322350341,4
24180.208865525365,20.0,48507.70322350341,4
24149.823867857693,40.0,48527.70322350341,4
24108.639985416132,40.0,48647.70322350341,4
24056.33680163157,60.0,48767.70322350341,4
23944.19457292792,60.0,48987.70322350341,4
23825.698564373055,42.66894994024776,49207.70322350341,4
23747.843235678505,60.0,49341.04797320465,4
23697.213762969655,60.0,49561.04797320465,4
23656.354000287043,38.40031031274019,49781.04797320465,4
23640.37845664539,40.0,49893.04952476835,4
23652.689889094072,40.0,50013.04952476835,4
23680.25965690491,40.0,50133.04952476835,4
23736.469644283836,40.0,50253.04952476835,4
23814.73563336746,40.0,50373.04952476835,4
23895.11577833557,43.07729305168145,50493.04952476835,4
23978.684658743743,47.904862243681734,50628.43599002676,4
24052.984550718324,60.0,50787.96030124517,4
24072.427177453334,60.0,51007.96030124517,4
24064.868851845018,60.0,51227.96030124517,4
24043.77714764076,60.0,51447.96030124517,4
24027.246480107522,60.0,51667.96030124517,4
24008.990513960118,60.0,51887.96030124517,4
24006.499832056707,56.06744336968485,52107.96030124517,4
23977.640309761882,41.27629987090229,52308.2975180936,4
23936.785546697247,50.52929476350394,52434.67901744811,4
23911.082041467223,40.0,52607.32549126563,4
23914.69033776596,80.0,52727.32549126563,4
23873.926755552046,69.54973448941809,53047.32549126563,4
23841.62436835488,60.0,53315.074163712714,4
23841.981293502697,60.0,53535.074163712714,4
23861.07662245106,60.0,53755.074163712714,4
23897.266713238143,72.42936187484983,53975.074163712714,4
23935.69558640907,80.0,54257.220973086965,4
23960.428114373906,80.0,54577.220973086965,4
23997.546760379188,77.85001689804142,54897.220973086965,4
24024.561775428258,52.14704933735959,55206.471057577175,4
24081.782369639004,60.0,55387.20630426397,4
24107.395278226722,46.5835102929384,55607.20630426397,4
24160.235038663937,60.0,55760.12385572866,4
24194.150698968257,80.0,55980.12385572866,4
24228.97245044392,68.13691626565335,56300.12385572866,4
24263.6052255374,60.0,56560.80843705693,4
24287.203731688656,79.44767881038509,56780.80843705693,4
24308.82207404326,80.0,57098.046831108855,4
24328.111061646043,74.62050639918101,57418.046831108855,4
24357.71583938285,80.0,57711.14936310476,4
24383.746192739083,57.72837638235784,58031.14936310476,4
24427.529454187035,40.0,58239.79124501655,4
24494.243466860557,23.438393592385307,58359.79124501655,4
24561.194060661524,47.070304657553244,58396.98321297848,4
24587.32480011909,80.0,58552.334736266246,4
24593.552048502817,79.64503357520927,58872.334736266246,4
24636.45452818592,80.0,59190.55990414229,4
24641.022186625094,80.0,59510.55990414229,4
24614.691665063496,62.308717286452094,59830.55990414229,4
24627.925922328148,74.64262163081568,60062.10349057455,4
24624.770559979952,60.0,60355.31659872863,4
24628.7004161662,55.034869506091,60575.31659872863,4
24627.794368995816,47.506493332354204,60770.49094625908,4
24632.768197563255,40.0,60928.023412920855,4
24640.13833914256,40.0,61048.023412920855,4
24614.151829516846,40.0,61168.023412920855,4
24594.08179149639,40.0,61288.023412920855,4
24559.791330655677,39.257947700243236,61408.023412920855,4
24499.4763551289,60.0,61524.31315142207,4
24451.854794144147,60.69024149464694,61744.31315142207,4
24394.977867109585,80.0,61967.76435889531,4
24317.660844682265,80.0,62287.76435889531,4
24228.361841041606,77.42912062634694,62607.76435889531,4
24158.476122770942,80.0,62914.90996202704,4
24136.393565120026,80.0,63234.90996202704,4
24093.085066962863,80.0,63554.90996202704,4
24041.12803009715,65.33554889244404,63874.90996202704,4
24034.155161401737,80.0,64121.58770648926,4
23990.118246276805,61.48427288480128,64441.58770648926,4
23969.746749108224,43.31206652326469,64669.00907091327,4
23948.134028210796,34.62510029610856,64805.5694035296,4
23966.264454529384,40.0,64898.69490501014,4
23964.442681819786,40.0,65018.69490501014,4
23957.059764334655,40.0,65138.69490501014,4
23943.02330136488,26.77491355076124,65258.69490501014,4
23925.162766025773,40.0,65312.56947276394,4
23873.973819109226,40.0,65432.56947276394,4
23872.429672941045,20.0,65552.56947276395,4
23865.099993366322,20.0,65572.56947276395,4
23872.975055816958,40.0,65592.56947276395,4
23879.182740448643,50.90808740169795,65712.56947276395,4
23845.210191422873,40.0,65887.10990977244,4
23818.42826584881,40.0,66007.10990977244,4
23843.121995167054,40.0,66127.10990977244,4
23843.882378408547,40.0,66247.10990977244,4
23858.34842362084,40.0,66367.10990977244,4
23883.666129909827,9.904039146907175,66487.10990977244,4
23943.765809714,20.0,66456.63010550698,4
23921.20154063652,20.0,66476.63010550698,4
23915.046840429615,20.0,66496.63010550698,4
23922.45269792255,20.0,66516.63010550698,4
23948.407043955656,20.0,66536.63010550698,4
23958.658849303418,40.0,66556.63010550698,4
23959.339268688724,40.0,66676.63010550698,4
23969.128218629652,17.34727787549992,66796.63010550698,4
24011.67625330192,0.0,66803.36649488448,4
24036.559017954187,20.0,66723.36649488448,4
24060.392673547947,20.0,66743.36649488448,4
24051.419140452294,40.0,66763.36649488448,4
24033.860261089096,40.0,66883.36649488448,4
24029.699096744782,40.0,67003.36649488448,4
